Ph,Turbidity,Temperature,Conductivity,Label,Hardness,Turbidity_Conductivity_Ratio
9.53,558.4471655,27.32588088,853.0697206,0,8129.754437317999,0.6546325019099499
12.1,2243.326233,32.78677843,414.1996569,0,5011.81584849,5.416050437583063
5.76,1504.110285,28.30738919,300.8147051,0,1732.692701376,5.000122199810637
7.45,1786.459099,38.06534171,313.8576866,0,2338.2397651700003,5.6919399309687
4.01,1180.098869,32.04697221,382.2201798,0,1532.7029209979999,3.087484469337796
12.29,1979.796207,2.774708679,411.9285144,0,5062.6014419759995,4.8061645110528435
11.22,1716.840545,32.58531423,348.4735462,0,3909.8731883640003,4.926745699125899
11.24,762.4490356,28.18024368,240.0004333,0,2697.604870292,3.1768652461012037
8.8,2599.592816,4.893055856,157.6663631,0,1387.4639952800003,16.487935440936162
11.19,720.0233314,7.789683821,409.0325839,0,4577.074613841,1.7603080041565362
10.93,830.1343752,46.11970056,732.0883216,0,8001.725355088,1.1339265368770226
12.0,2265.568474,46.15786608,988.7015705,0,11864.418846,2.2914583546724527
1.37,2725.481623,38.4659442,685.9519017,0,939.7541053290001,3.973283864722027
3.57,2452.091643,32.24556442,349.1863072,0,1246.5951167039998,7.02230182696007
6.71,619.5931591,19.95626874,210.3983746,0,1411.7730935660002,2.944857156230141
6.92,2712.93098,17.25957025,297.8099895,0,2060.8451273399996,9.109603692457739
2.51,1710.922048,5.715085299,294.543837,0,739.3050308699999,5.808717864974374
4.89,2165.779384,44.33556862,173.5762577,0,848.787900153,12.477394159189778
13.32,2668.615284,40.79272567,351.9608338,0,4688.118306216,7.582137066752227
13.18,2891.179361,44.61834447,207.8112624,0,2738.952438432,13.912524892106136
6.59,2613.28594,41.90550824,449.5653202,0,2962.6354601179996,5.812917105877777
5.02,1298.58955,7.63597356,394.1292411,0,1978.5287903219998,3.2948317825282003
11.0,2188.709838,36.76610381,424.4254177,0,4668.6795947,5.156877384631717
8.72,1091.364916,15.2596641,259.4483099,0,2262.3892623280003,4.206483042501407
5.35,202.7214449,24.9046436,837.6806352,0,4481.59139832,0.24200326040914072
13.15,355.5207777,28.25512735,947.4072129,0,12458.404849635,0.3752565664048049
12.63,2644.066945,1.607081057,25.24269666,0,318.8152588158,104.74581937950524
3.33,1398.261708,42.53430104,908.52064,0,3025.3737312,1.5390533207919195
4.68,254.9791132,46.50886575,287.1589209,0,1343.903749812,0.8879372871330496
0.13,2626.617993,44.98804856,477.3183242,0,62.051382146,5.502864356616293
12.05,2052.725487,49.57585674,464.0695822,0,5592.038465510001,4.423314015257603
0.42,637.9292479,5.637351963,117.8777088,0,49.508637695999994,5.411788661267226
2.09,1534.562858,44.65217815,120.6987751,0,252.260439959,12.713988660850958
0.2,1716.396866,27.43082274,705.5152012,0,141.10304024,2.4328276174356085
3.56,466.3422739,14.90675553,53.20712976,0,189.4173819456,8.764657593888598
1.3,1347.436312,0.182629816,765.5855425,0,995.26120525,1.7600075199957164
0.14,2771.473294,2.718187358,972.6773956,0,136.174835384,2.849324253382495
11.95,2646.454977,1.496083766,553.5405788,0,6614.80991666,4.780959297938285
2.08,2989.742538,17.07935003,935.5198181,0,1945.881221648,3.1958088756174474
11.75,2975.284545,28.1346147,445.1783699,0,5230.845846325,6.683353788433916
0.46,1592.464165,42.57993615,694.3370947,0,319.395063562,2.29350293561379
1.07,2662.243552,3.257115806,340.3272382,0,364.15014487400003,7.822599113960664
6.8,800.3278811,19.08111851,308.2677162,0,2096.22047016,2.5962104983473453
10.05,496.2801441,12.08761863,492.8210344,0,4952.85139572,1.0070189976858666
7.59,1738.604217,43.55814746,287.4650253,0,2181.859542027,6.048054768351676
10.37,115.7638568,8.357008444,692.0113632,0,7176.157836384,0.1672860634320867
8.01,1880.247571,5.449786228,73.05551966,0,585.1747124766,25.73724175463623
6.45,2707.594651,33.22147652,787.9433768,0,5082.2347803600005,3.436280741385375
13.67,2446.082779,6.340764288,774.8268405,0,10591.882909635,3.156941204336093
7.71,2879.789589,40.77810806,715.7687299,0,5518.576907529,4.0233520531168425
13.82,1230.787163,14.91135708,600.2165736,0,8294.993047152,2.0505717721487455
11.22,868.0754864,24.6722376,696.78173,0,7817.891010600001,1.2458356024920458
11.24,787.986598,49.2087247,508.0934263,0,5710.9701116119995,1.5508695000016377
7.01,1197.34203,47.64820954,634.1644721,0,4445.492949421,1.8880622972066996
1.98,1363.47289,25.29645073,456.2705885,0,903.4157652299999,2.9882988830870043
11.28,2792.488852,49.91667661,779.6179774,0,8794.090785072,3.581868213599765
10.53,243.8246264,13.58200398,816.9195052,0,8602.162389756,0.29846836175163466
3.03,2599.131711,16.88493623,741.804924,0,2247.66891972,3.5037940931759035
9.04,2027.545918,9.584154648,931.5681545,0,8421.37611668,2.1764869357178096
13.84,2679.441553,34.06836409,803.5964254,0,11121.774527536001,3.334312433839256
0.18,1731.100489,1.510492191,949.6681155,0,170.94026079,1.8228478567889752
6.53,2403.924779,14.20878368,929.1730818,0,6067.5002241540005,2.5871657563982606
9.14,1899.5504,32.19464717,842.0110268,0,7695.980784952,2.2559685556840026
5.46,583.0363368,4.281744406,704.2635093,0,3845.278760778,0.8278667417817894
11.35,1219.570043,5.936299734,710.9787619,0,8069.608947565,1.7153396252524544
5.89,874.7949769,12.00817753,112.6069325,0,663.2548324249999,7.768571236944049
6.64,1918.304518,1.581023543,824.0228406,0,5471.511661584,2.3279749340482057
11.97,62.60237537,0.932427749,475.1769795,0,5687.868444615,0.13174538765718974
5.83,1102.737921,48.6099422,258.5203548,0,1507.173668484,4.265574839757259
13.07,2414.209347,45.41600211,927.0147174,0,12116.082356418001,2.6042837310837283
13.93,1321.296281,24.47289059,94.38365048,0,1314.7642511863999,13.999207217355766
3.51,409.8702282,29.96825261,548.1762545,0,1924.098653295,0.7476978888365913
10.46,2151.062946,9.357496554,104.1868586,0,1089.794540956,20.646202168917302
0.21,2786.257954,23.15817199,530.659664,0,111.43852944,5.250555380444367
8.21,21.17304552,44.159354,563.6552285,0,4627.609425985001,0.037563823503147006
0.74,445.0686032,28.64068754,189.8211628,0,140.467660472,2.3446732526284997
8.04,1206.604692,5.49616808,595.8406312,0,4790.558674847999,2.02504600864487
7.23,2852.607686,8.460139537,192.8491942,0,1394.299674066,14.791908764947278
2.61,1616.649614,35.16309406,416.5423546,0,1087.175545506,3.881117000820833
6.65,21.45565045,24.81840726,265.36598,0,1764.683767,0.08085305603227663
13.42,676.4159718,14.8077678,446.431509,0,5991.11085078,1.515161806824885
7.0,2891.185554,22.78168636,290.0053569,0,2030.0374983,9.969421202784687
4.21,2049.06666,28.02371288,988.7843611,0,4162.782160231,2.072308928632791
3.44,1385.017825,28.09653075,242.0817981,0,832.7613854639999,5.7212803105001395
2.74,2510.42898,26.64789101,371.4804769,0,1017.856506706,6.7579028673310075
0.24,1543.886525,21.03367074,170.3207323,0,40.876975752,9.064583648458163
6.18,1792.252447,10.40208739,542.4056671,0,3352.0670226779994,3.3042657105379645
13.6,2224.130276,21.35041147,865.0128703,0,11764.17503608,2.5712106170497053
2.55,1111.421438,8.227364361,509.5044731,0,1299.2364064049998,2.1813771942721734
8.91,1426.362605,6.393067404,949.2953378,0,8458.221459798,1.5025488361773771
4.92,353.8378231,43.16821506,395.2962367,0,1944.857484564,0.895120646869543
3.65,1910.946232,17.50802639,325.043921,0,1186.41031165,5.879040057481955
11.21,856.2446435,24.65369955,671.689213,0,7529.636077730001,1.2747631299238984
6.44,700.5017059,5.727418355,940.7292833,0,6058.296584452,0.744636866668696
0.11,2447.531443,4.608220715,11.05195298,0,1.2157148277999998,221.45691783426318
7.36,1383.574981,32.64776272,658.044854,0,4843.21012544,2.1025542143362768
9.32,1703.27551,27.55425266,949.9045614,0,8853.110512248,1.7931017274931889
3.53,800.5360478,24.11714902,483.3632234,0,1706.272178602,1.6561790575811524
2.43,2429.440531,23.70339196,636.1191242,0,1545.7694718060002,3.819159711721178
3.14,1457.764804,7.166562654,705.7255123,0,2215.978108622,2.0656257689325423
11.6,2203.419673,2.982334092,314.9952602,0,3653.94501832,6.995088343872165
5.69,1579.977868,39.57070019,851.2421447,0,4843.567803343,1.8560851079064293
5.83,2711.551079,15.74299437,284.5925985,0,1659.174849255,9.52783415061302
12.84,2487.593001,1.098512372,22.23321811,0,285.4745205324,111.88632202016392
2.63,301.3719532,3.606406108,496.6859226,0,1306.283976438,0.6067656430091865
13.72,1551.168966,44.05818108,669.4152022,0,9184.376574184,2.3172000888270237
1.26,2162.526579,1.481459997,793.9479848,0,1000.374460848,2.723763546732539
6.85,1476.672922,24.11872151,958.4160693,0,6565.1500747049995,1.5407430752684688
1.81,2206.553975,17.54746403,360.9085082,0,653.2443998420001,6.113887383827544
9.72,2773.553891,20.5890263,881.1518717,0,8564.796192924001,3.147645689782174
8.16,530.1329526,1.844107207,558.2072835,0,4554.97143336,0.9497062619391635
1.46,2046.89316,43.69463674,28.01813015,0,40.906470019000004,73.05602297660823
8.23,2471.258817,43.52690189,54.74056689,0,450.51486550469997,45.144925553400675
7.44,2320.849821,1.01213071,766.1779097,0,5700.3636481680005,3.029126514374106
5.38,1106.797831,46.58963119,352.6206874,0,1897.099298212,3.1387773620453787
13.99,688.8520156,23.70704913,341.9125293,0,4783.356284907,2.0147024650143464
9.21,1102.494772,41.34618748,302.2923803,0,2784.112822563,3.6471139990557018
6.17,809.5983095,12.9083663,417.9648711,0,2578.843254687,1.9370008473901148
3.2,2631.109981,6.844022126,469.7777545,0,1503.2888144,5.600754730926707
2.02,2103.355038,44.66507642,356.2004659,0,719.524941118,5.904975538663383
1.42,1003.457326,10.66374069,121.2196539,0,172.13190853799998,8.278008505351787
11.37,416.9208282,9.243258152,165.7967707,0,1885.109282859,2.514649871886799
3.65,78.89080175,26.38812361,267.3685431,0,975.895182315,0.29506388760361235
4.03,2053.668996,48.09762259,168.5754469,0,679.3590510070001,12.182491778997028
13.29,731.3573849,23.21106903,71.54193078,0,950.7922600661999,10.222779521411178
5.76,1444.226232,47.01183366,405.5908046,0,2336.203034496,3.5607962893150855
1.25,2098.808819,6.335937388,5.646700814,0,7.0583760175,371.687625771915
9.01,2315.100792,14.89793727,422.0768245,0,3802.9121887449996,5.485022293613281
0.16,2210.676975,36.31666592,815.3567858,0,130.457085728,2.711300149211317
7.64,1821.802053,22.60541477,749.4037606,0,5725.444730984,2.4310020162447525
3.32,1287.005035,39.90238783,444.6134133,0,1476.116532156,2.8946608368101607
7.98,19.73979589,42.76097094,381.5036333,0,3044.398993734,0.05174209146909323
2.09,2997.94626,33.48775377,580.6338891,0,1213.524828219,5.163229904900843
8.66,485.7669212,19.91449391,684.0387988,0,5923.775997608,0.7101452754612375
3.95,2363.403566,31.18664818,823.5476638,0,3253.01327201,2.869783583739188
6.76,1236.132851,16.43229255,892.9905277,0,6036.615967252,1.3842619968028134
10.34,1135.098153,19.8710759,451.1566037,0,4664.959282258,2.5159737077788447
10.3,705.084996,43.16721411,479.1831509,0,4935.58645427,1.4714311107886662
5.59,201.7845168,27.70438218,176.7616294,0,988.097508346,1.1415628917030112
2.84,2657.400419,38.27190139,690.591746,0,1961.2805586399998,3.8480048949209427
9.85,2238.667247,2.676755808,499.3082162,0,4918.18592957,4.483537771594153
2.05,808.6290795,42.92286333,163.8259007,0,335.843096435,4.935904982331039
8.41,2566.393479,9.911291951,394.6987596,0,3319.4165682360003,6.502157446861152
1.69,1888.535107,8.483300214,225.4261973,0,380.970273437,8.37762039026331
7.34,2592.257344,10.95456831,249.2837692,0,1829.742865928,10.398821200108845
2.54,2328.900865,9.369804138,819.4714772,0,2081.457552088,2.8419547596183254
3.91,2975.530805,41.18018784,373.6105405,0,1460.8172133550001,7.964258184519823
9.23,1355.997364,6.772761784,800.8331284,0,7391.689775132,1.693233354006188
11.97,2640.494271,49.55389122,966.1654482,0,11565.000414954,2.7329628439097395
2.93,1826.369956,6.097290436,791.2827795,0,2318.458543935,2.308112855879483
9.29,1875.904597,13.75640471,820.3769834,0,7621.302175785999,2.2866372837831617
8.87,1628.052074,45.78991224,569.2781033,0,5049.496776270999,2.859853671803786
4.54,2276.055901,6.336680726,407.4357706,0,1849.758398524,5.586293755327923
4.07,1123.694639,43.99227699,743.1564116,0,3024.646595212,1.5120567103507987
9.9,1123.535313,44.16304232,332.176612,0,3288.5484588,3.3823432246939773
10.98,748.0033946,26.61881156,671.6368388,0,7374.572490024,1.113702154778232
13.88,93.12591365,42.6491443,680.5072264,0,9445.440302432002,0.13684779534620384
8.63,505.0717531,34.99430655,985.4077298,0,8504.068708174,0.5125510363131719
5.75,2126.147239,24.77696221,370.9455142,0,2132.93670665,5.73169686007757
2.38,1940.219937,15.77536657,701.7754255,0,1670.22551269,2.7647305199061862
7.01,2372.566215,28.13703058,821.9332058,0,5761.751772658,2.886568152080856
5.69,2127.115348,35.6204387,841.2884753,0,4786.9314244570005,2.528401862680312
5.07,1610.87476,0.802121051,896.3685315,0,4544.588454705,1.7971121289859782
4.55,2958.71434,31.26218865,303.0419192,0,1378.84073236,9.763383058722392
13.68,2193.966361,10.34119283,279.7426855,0,3826.8799376399998,7.8428015269768325
0.15,1364.783232,14.45015992,54.07549603,0,8.1113244045,25.238478279382694
1.51,2747.071747,49.71283823,968.8459491,0,1462.957383141,2.8354061340214773
5.13,727.7080918,8.072097082,927.3882439,0,4757.501691207,0.7846854826838505
3.15,2018.413639,35.43651455,799.2724003,0,2517.708060945,2.525313820722955
1.15,1320.039381,7.680082925,145.6991819,0,167.554059185,9.060032896451013
6.96,781.0022242,23.98461952,562.8559828,0,3917.4776402879997,1.3875702632044582
7.55,1493.202107,13.19880561,601.6953315,0,4542.799752825,2.48165812301969
2.4,2204.278647,38.91905067,898.8807154,0,2157.31371696,2.4522482340931084
0.77,557.4868432,15.30942078,870.3411328,0,670.162672256,0.640538315598727
10.57,677.8883314,48.40739315,723.9753534,0,7652.419485438,0.9363417251933206
5.81,1087.928735,17.90010273,332.916075,0,1934.2423957499998,3.267876851545844
6.5,1141.811794,22.03996633,318.7941404,0,2072.1619126,3.5816586608754366
8.26,1477.735211,23.46598431,12.07149324,0,99.71053416240001,122.41527884084702
0.26,614.821062,43.30201844,192.7122634,0,50.105188484,3.190357744508749
3.31,422.7379643,4.575406855,14.53598009,0,48.1140940979,29.08217826954935
3.79,491.1917802,12.57006093,307.5132954,0,1165.475389566,1.5973025802382916
0.95,1725.230819,31.45126445,208.0547638,0,197.65202560999998,8.292195706023051
13.06,2600.001579,17.31517091,495.2141942,0,6467.497376252,5.250256574733697
0.58,1379.538181,39.82264261,894.8233073,0,518.9975182339999,1.5416878055652763
13.12,1183.839139,25.41708844,702.3832925,0,9215.2687976,1.6854602773741232
12.1,486.2143197,7.443390155,203.7554134,0,2465.4405021400003,2.386264549180316
0.1,219.8547565,3.47162004,953.5739111,0,95.35739111000001,0.23055869496931333
6.88,2635.252648,21.26336548,916.4652686,0,6305.281047967999,2.8754528276075693
10.53,781.1493564,16.2691207,497.6228254,0,5239.968351462,1.5697619090766088
13.75,1387.317654,29.4286094,255.0189412,0,3506.5104415,5.440057305045387
2.41,1080.753461,27.55205886,51.63378819,0,124.4374295379,20.931128605615488
10.77,1967.037832,9.765052696,744.4693388,0,8017.934778875999,2.6422012693909487
5.3,2876.796118,35.35991564,451.0081985,0,2390.34345205,6.378589408281012
11.07,2842.368473,41.79955034,840.7688628,0,9307.311311196,3.380677613980735
0.25,671.3333576,13.01615208,454.6098838,0,113.65247095,1.4767240694118846
4.88,2129.325481,5.200444923,884.3129556,0,4315.447223328,2.4078867865904643
0.24,1780.419038,22.7567089,541.1790319,0,129.882967656,3.289889173549852
2.13,579.5967456,6.958921169,953.9341628,0,2031.879766764,0.607585689036191
8.8,803.6800738,0.45966361,349.7118922,0,3077.4646513600005,2.298120514987737
3.61,2846.270625,19.98097526,993.6439992,0,3587.054837112,2.864477244658632
5.97,2984.518821,39.12036747,957.4293703,0,5715.853340690999,3.11722087663222
0.75,2066.657036,37.61512754,870.7857794,0,653.08933455,2.373324283526994
0.5,443.4431746,44.59837374,172.0574713,0,86.02873565,2.577296825586905
11.14,255.5679653,18.46789532,993.4209866,0,11066.709790724,0.2572604854812718
12.22,2151.757434,33.40191507,252.2081506,0,3081.983600332,8.531672861804807
7.4,2581.080652,7.340461714,935.6201649,0,6923.58922026,2.758684291798979
11.12,20.46233497,19.79877464,409.6077403,0,4554.838072136,0.04995592845734122
3.96,1232.838412,21.03553505,648.1483746,0,2566.667563416,1.9020928853842103
7.43,887.6214046,27.75164869,727.1037709,0,5402.381017787,1.2207630329042487
0.96,2591.769081,48.56807421,881.2831988,0,846.031870848,2.9409037691051916
8.6,906.1816379,29.2480241,130.0296602,0,1118.25507772,6.969037960309921
10.15,971.4667678,47.33311769,956.8533516,0,9712.06151874,1.0152723676784579
4.29,98.08423026,43.60996742,489.3212975,0,2099.188366275,0.2004495425830101
12.74,2441.93756,2.847069421,791.8630883,0,10088.335744942,3.0837875840916373
7.64,1613.521101,14.52950939,552.4568919,0,4220.770654116,2.9206280610434723
8.69,2416.864143,0.954126646,615.8623019,0,5351.843403511,3.9243579864260556
0.07,220.4939321,14.88536535,532.2297629,0,37.256083403,0.4142833555541469
13.98,491.823614,38.25596087,791.436265,0,11064.2789847,0.6214317384104202
8.84,845.7672689,25.24594888,146.999725,0,1299.4775690000001,5.753529599460134
11.39,2040.977546,15.25398147,163.228611,0,1859.17387929,12.503797793145468
9.84,815.3791467,46.83406688,662.6286017,0,6520.265440728,1.2305221123991816
2.12,1719.624103,33.72954898,457.1224809,0,969.0996595080001,3.7618454021651684
12.41,2067.3032,41.98819393,780.9535839,0,9691.633976199,2.6471524590182494
12.05,491.0230529,17.06814113,381.0450556,0,4591.59291998,1.2886220295571786
3.71,1073.613933,39.16951924,318.0811757,0,1180.081161847,3.3752828366447716
0.43,382.5719068,44.11302961,955.4876367,0,410.859683781,0.4003944081592741
1.64,1095.903866,41.59784304,396.0231691,0,649.477997324,2.7672720979697853
6.37,1410.981374,49.95589035,761.5340627,0,4850.971979399001,1.8528145267690332
7.5,2607.313447,24.72213944,752.3422619,0,5642.566964250001,3.465594821717671
5.26,2400.967711,24.72735268,118.0305807,0,620.8408544819999,20.341912212586443
10.43,1159.368749,26.19334883,130.3933584,0,1360.002728112,8.891317496735324
2.03,1939.141827,47.24089315,154.2724845,0,313.17314353499995,12.569589666522807
1.27,935.0214496,35.37103184,744.4003704,0,945.3884704080001,1.2560733266394946
8.11,182.4429395,38.1557635,794.6091619,0,6444.280303009,0.2296008506417902
3.81,1521.117146,30.25014561,57.73882043,0,219.9849058383,26.34479081269309
11.67,125.6763695,28.57477076,203.9007851,0,2379.522162117,0.6163604001738588
3.54,1863.697894,18.2370823,80.73881678,0,285.8154114012,23.08304689525325
11.89,1436.010702,40.31764071,282.5927996,0,3360.028387244,5.081554462932608
0.44,1158.885249,10.11970876,886.2734566,0,389.960320904,1.3075933171301521
13.94,63.48359721,10.92344554,67.45003653,0,940.2535092282001,0.9411944081270314
5.54,1439.986112,32.39530565,215.6279823,0,1194.579021942,6.678104096881864
9.39,456.2095554,39.84281795,532.5043075,0,5000.215447425,0.8567246292181402
8.06,97.42304674,15.74651353,947.6307614,0,7637.903936884,0.10280696945302857
0.95,583.5448321,29.40349463,850.2637702,0,807.7505816899999,0.686310357505575
0.41,1653.108356,6.534780664,379.3849811,0,155.547842251,4.3573373706226555
11.11,2415.506226,42.73597278,198.8659987,0,2209.401245557,12.146401304347258
13.09,2462.933031,32.12677186,263.8060162,0,3453.220752058,9.336151868245377
5.58,1990.791968,3.792739088,903.7148037,0,5042.728604645999,2.2028984806371166
12.9,1424.965228,37.35324297,61.15331415,0,788.877752535,23.301520903753016
6.04,952.272525,1.425082819,895.5653952,0,5409.214987008,1.063319920693604
1.83,370.3661829,49.79737099,550.9661364,0,1008.268029612,0.672212243968321
3.16,2649.158536,24.56302003,362.3041859,0,1144.881227444,7.311973306130107
2.31,1824.605029,24.72748793,947.3765927,0,2188.439929137,1.9259553624814822
11.37,432.5854431,14.62079933,235.2058061,0,2674.290015357,1.839178421114665
1.23,2772.726029,46.15110574,168.8555205,0,207.692290215,16.420701086879774
7.33,717.8415898,45.01787265,527.5637266,0,3867.042115978,1.360672755927113
0.57,2661.228738,44.52345817,740.1219837,0,421.86953070899995,3.59566233216861
6.75,922.1865061,45.88605451,677.4376603,0,4572.704207025,1.3612861524285707
3.54,1868.726094,48.65751692,30.67069461,0,108.57425891940001,60.92871771448935
1.12,1904.293016,44.56286434,996.3294904,0,1115.8890292480003,1.9113084921690682
12.55,5.521536515,10.81681505,945.8268885,0,11870.127450675001,0.005837787635490763
13.96,1490.92481,11.83653439,520.9305401,0,7272.190339796,2.862041472388614
5.79,1025.019413,11.52757455,379.7847225,0,2198.953543275,2.698948515497487
5.19,2705.565674,4.310075177,687.7551342,0,3569.4491464980006,3.933908362817424
7.71,1876.658645,11.42495738,343.6878562,0,2649.833371302,5.460357737830366
2.64,2341.056358,36.04573613,159.2929627,0,420.533421528,14.696546026386386
1.25,1601.142214,3.80008177,565.797387,0,707.24673375,2.82988619387173
8.61,292.8935576,49.60543002,447.4304574,0,3852.376238214,0.6546124716274176
4.1,370.8271604,27.02771541,707.6117977,0,2901.2083705699997,0.5240545191661945
0.43,1836.10756,37.02613302,405.4610458,0,174.348249694,4.528443802479829
0.24,663.9029227,41.39445053,500.9604674,0,120.230512176,1.3252601071411407
2.46,974.5264453,37.14464492,983.3324408,0,2418.997804368,0.9910447422106446
4.8,2154.501824,47.84318324,490.6125707,0,2354.94033936,4.391452548649504
11.47,1810.236944,23.6612088,439.4486791,0,5040.476349277,4.11933640967451
11.91,740.3797079,29.17166297,930.0348762,0,11076.715375542,0.7960773588675448
1.31,2449.33652,44.22612584,645.451323,0,845.54123313,3.7947656666279697
3.96,833.1748015,22.0611049,101.6427712,0,402.505373952,8.197088604172176
9.02,1576.555124,18.58533288,204.0132868,0,1840.1998469359999,7.7277080759232195
5.78,249.6768392,7.724165771,385.6062697,0,2228.804238866,0.6474916483962968
9.02,927.7908274,0.38960828,220.3718245,0,1987.75385699,4.210115469638906
13.68,2548.726429,0.085915609,519.5568737,0,7107.538032216,4.905577344881156
11.59,814.7810976,6.629162777,990.9781056,0,11485.436243904,0.8221988891537423
0.37,2949.849098,46.49955335,330.7178502,0,122.36560457399999,8.919533965935294
12.68,1893.394499,4.777798281,160.6600307,0,2037.1691892759998,11.785099820723488
13.79,390.6836332,24.73966891,854.7221002,0,11786.617761758,0.457088488888473
4.35,1345.994491,12.30810834,612.7175028,0,2665.32113718,2.1967619414315185
13.54,2811.418076,43.95615137,139.805453,0,1892.9658336199998,20.10950228100187
11.2,610.1968386,3.102450528,705.7249709,0,7904.11967408,0.8646382992822622
2.51,1513.662117,32.98081202,558.6925344,0,1402.318261344,2.709293616435337
1.57,933.6940984,7.356209177,506.5474379,0,795.279477503,1.8432510531902546
1.18,2692.745921,34.50939363,888.8817404,0,1048.880453672,3.0293635234179237
11.72,2060.91415,1.253827645,581.3130731,0,6812.989216732,3.5452740448613183
1.93,357.6179972,20.82940312,513.7021526,0,991.4451545179999,0.6961582609494403
3.05,1309.671817,31.26702484,487.4429214,0,1486.70091027,2.6868208758441927
7.49,1679.823362,36.0430291,560.0202889,0,4194.551963861,2.999575899829511
9.91,1206.204471,1.102939247,526.2172845,0,5214.8132893950005,2.2922175050675286
12.61,2553.650368,20.02017756,643.5894892,0,8115.663458812,3.9678248493061314
3.04,189.3685503,19.65517286,812.2771918,0,2469.322663072,0.23313291596968366
3.22,16.01675658,0.685787077,948.3384622,0,3053.649848284,0.016889282907332027
6.17,2092.16888,21.30361472,884.2859163,0,5456.044103571,2.365941650132781
1.79,1154.083169,16.26619226,899.2004513,0,1609.5688078270002,1.2834548373852668
2.85,512.101769,20.84973154,561.563754,0,1600.4566989,0.911920980213406
10.82,2716.37759,47.61256375,426.17491,0,4611.2125262,6.373856194396803
2.43,2609.69675,46.04090332,302.4332848,0,734.9128820640001,8.628999786600207
6.06,2360.788859,30.10505259,796.3337402,0,4825.782465611999,2.964572188548843
6.42,2205.219359,25.86028977,724.2075252,0,4649.412311784,3.0450102798793734
9.73,2823.40299,46.45938641,392.844763,0,3822.37954399,7.187070456123148
10.83,1569.806343,14.54423418,171.6755514,0,1859.246221662,9.144029713015968
8.01,153.3996072,38.62889821,4.357127218,0,34.90058901617999,35.2065935936599
13.26,2143.690403,32.67651197,887.5629969,0,11769.085338894,2.4152543655912746
6.62,2382.362616,12.41133897,819.3778846,0,5424.281596052,2.907526137543986
10.51,882.5148834,17.36152581,511.81183,0,5379.142333299999,1.7242955939490496
9.91,2234.662192,7.552954327,114.3022133,0,1132.734933803,19.550471749264016
8.61,117.6322452,28.67988978,693.8072462,0,5973.680389782,0.16954600264594355
0.92,1751.533841,32.38562992,435.7757991,0,400.913735172,4.019346289117963
11.95,1682.153625,38.8947208,325.442635,0,3889.0394882499995,5.168817616659231
13.85,65.67798604,27.06446639,929.4168296,0,12872.42308996,0.07066580241318238
11.17,1734.954175,11.37553601,833.5879155,0,9311.177016135,2.081309172961493
11.08,127.2565917,24.34556945,15.9838692,0,177.101270736,7.961563630663344
8.01,2441.708742,7.323094935,653.4257536,0,5233.940286336,3.7367806955076217
4.41,1289.01575,40.81106868,39.83699251,0,175.6811369691,32.35725562557032
8.09,2579.426081,43.9521117,826.5901781,0,6687.114540828999,3.1205622197557057
11.77,1896.721888,24.12468765,709.1068447,0,8346.187562119,2.6748040893646166
2.83,1613.138032,6.854450905,537.5755561,0,1521.338823763,3.000765220247335
7.58,505.6135052,35.99839602,869.378885,0,6589.8919483,0.5815801532838011
1.2,32.375919,18.69020934,577.3655795,0,692.8386953999999,0.056075249633062
9.58,1654.709232,40.34671505,851.1596888,0,8154.109818704001,1.944064379191732
9.08,1736.445545,24.09205785,929.7000038,0,8441.676034504,1.8677482391121403
7.58,2174.229426,14.54015376,439.0028366,0,3327.641501428,4.95265461799524
2.79,1608.757763,24.98790582,428.5137076,0,1195.5532442039998,3.754273747764703
5.36,2847.030415,40.15092015,218.7781418,0,1172.650840048,13.013322042028609
4.8,94.66741014,39.93296396,912.313049,0,4379.1026352,0.10376636642846046
11.72,1.453001286,5.901228856,450.4710138,0,5279.5202817360005,0.003225515608081063
2.9,214.5367597,37.90952797,619.1437904,0,1795.5169921599997,0.3465055501265672
7.38,1839.070356,8.694636011,747.776606,0,5518.59135228,2.459384716295872
6.69,2660.990248,7.042452178,776.7009066,0,5196.129065154,3.426016662769787
6.26,1162.313366,30.30372328,778.2311068,0,4871.726728568,1.4935323913988785
3.91,1143.898463,0.679017335,663.152314,0,2592.92554774,1.7249407697912367
1.26,1201.221623,11.05281617,611.2788972,0,770.211410472,1.965095848232727
12.91,1733.51722,11.86561343,467.1246649,0,6030.579423859001,3.7110376528096705
8.84,64.6872578,2.759555332,271.1400545,0,2396.8780817800002,0.2385750711723044
1.16,2289.126402,47.31481639,791.857086,0,918.5542197599999,2.8908327556470206
10.24,786.3883375,40.72314834,0.410724772,0,4.20582166528,1914.6357636787488
0.47,1834.969039,37.12887998,282.5254042,0,132.786939974,6.494881563645242
13.57,713.5432772,33.03607146,363.2755416,0,4929.649099512,1.9641930036282962
9.51,305.7900258,4.548662217,444.7531609,0,4229.602560159,0.687549977567793
2.85,2846.019513,15.44513887,797.4964827,0,2272.864975695,3.568692244716279
5.03,2392.315255,32.43034045,638.0987681,0,3209.6368035430005,3.749130032210134
12.34,642.5449679,27.02416523,223.7884984,0,2761.5500702560003,2.871215332753669
7.19,2350.154188,38.97630303,734.9629017,0,5284.3832632230005,3.1976500889555037
4.87,118.9871492,32.07197315,421.0333578,0,2050.432452486,0.2826074157680435
